Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC
2	"K Umapathy, S Purao, JW Bagby"	Analyzing Processes behind Web Service Standards Development	2009	Workshop on E-Business			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16408832084431136952	94	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:r0BpntZqJG4C	0	0	137	146	2
0	"VR Srivatsan, S Purao, J Jansen, J He"	Systems Developers Define their Own Information Needs	2009	AMCIS 2009 Proceedings				132	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:u9iWguZQMMsC	579	0	0	0	0
61	"S Purao, CY Baldwin, A Hevner, VC Storey, J Pries-Heje, B Smith, Y Zhu"	The sciences of design: observations on an emerging field	2008				https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12261395773917574255	9	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:ufrVoPGSRksC	0	0	0	0	61
49	"VC Storey, A Burton-Jones, V Sugumaran, S Purao"	CONQUER: A methodology for context-aware query processing on the World Wide Web	2008	Information Systems Research			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10565854600839684836	10	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:WF5omc3nYNoC	19	1	3	25	49
40	"K Smolander, M Rossi, S Purao"	"Software architectures: blueprint, literature, language or decision?"	2008	European Journal of Information Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6469086294802998882	15	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:5nxA0vEk-isC	17	6	575	588	40
32	"K Umapathy, S Purao, RR Barton"	Designing enterprise integration solutions: effectively	2008	European Journal of Information Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=599269337697673691	17	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:kNdYIx-mwKoC	17	5	518	527	32
29	"S Purao, VC Storey"	Evaluating the adoption potential of design science efforts: The case of APSARA	2008	Decision Support Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17969957333913424631	18	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:3fE2CSJIrl8C	44	2	369	381	29
23	"JL Zhao, M Goul, S Purao, P Vitharana, HJ Wang"	Impact of service-centric computing on business and education	2008	Communications of the Association for Information Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6988571265606753610	22	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:Se3iqnhoufwC	22	1	16	16	23
19	"MC Reddy, S Purao, M Kelly"	Developing IT infrastructure for rural Hospitals: A case study of benefits and challenges of hospital-to-hospital partnerships	2008	Journal of the American Medical Informatics Association			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1219213032882694887	28	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:5Ul4iDaHHb8C	15	4	554	558	19
13	"T Han, S Purao, VC Storey"	Generating large-scale repositories of reusable artifacts for conceptual design of information systems	2008	Decision Support Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5353901970695981878	34	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:mB3voiENLucC	45	4	665	680	13
9	"S Purao, J Bagby, K Umapathy"	Standardizing Web Services: Overcoming'Design by Committee'	2008	"Services-Part I, 2008. IEEE Congress on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12790846422950681980	43	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:L8Ckcad2t8MC	0	0	223	230	9
8	"K Umapathy, S Purao"	Representing and accessing design knowledge for service integration	2008	"Services Computing, 2008. SCC'08. IEEE International Conference on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8989297402350239381	46	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:R3hNpaxXUhUC	1	0	67	74	8
2	"WN Robinson, S Purao"	Development Support for Specifying and Monitoring Goals of Open Business Processes	2008	"Service-Oriented Computing: Consequences for Engineering Requirements, 2008 ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11294640639841827820	95	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:pyW8ca7W8N0C	0	0	0	0	2
1	"S Purao, V Vaishnavi, J Bagby, F Borthick, B Cameron, L Lenze, ..."	Using Problems to Learn Service-oriented Computing	2008	"Services-Part I, 2008. IEEE Congress on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14430613109396549551	111	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:O3NaXMp0MMsC	0	0	33	36	1
0	"S Purao, VC Storey"	"Trading in electronic markets has been the focus of intense research over the last few years within Computer Science and Economics. This paper discusses the need for tools to support the design and implementation of electronic market simulations or games. Such games emulate real life problems and can be used in order to conduct research on market infrastructure, negotiation protocols and strategic..."	2008	Decision Support Systems				133	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:WIzaTCs-0dQC	44	2	469	481	0
0	"S Purao, CY Baldwin, A Hevner, V Storey, J Pries-Heje, B Smith, Y Zhu"	The Sciences of Design	2008		Harvard Business School Press			134	3/8/2017	Book			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:KUgzLixe4cAC	0	0	0	0	0
49	"K Umapathy, S Purao"	A theoretical investigation of the emerging standards for web services	2007	Information Systems Frontiers			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16733200508025915558	11	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:Tyk-4Ss8FVUC	9	1	119	134	49
18	"VK Vaishnavi, S Purao, J Liegle"	Object-oriented product metrics: A generic framework	2007	Information Sciences			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1201052638156736723	30	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:0EnyYjriUFMC	177	2	587	606	18
12	"MK Sein, M Rossi, S Purao"	Exploring the Limits of the Possible	2007	Scandinavian Journal of Information Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4015215099908092888	37	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:ZeXyd9-uunAC	19	2	8	8	12
9	"K Umapathy, S Purao"	Exploring alternatives for representing and accessing design knowledge about enterprise integration	2007	International Conference on Conceptual Modeling			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2554168708909089069	44	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:ULOm3_A8WrAC	0	0	470	484	9
8	"K Umapathy, S Paul, S Purao, JW Bagby, P Mitra"	Avatars of participants in anticipatory standardization processes	2007	The Standards Edge. Bolin Group	Forthcoming		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15514307303894501170	47	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:RHpTSmoSYBkC	0	0	0	0	8
7	"S Purao, S Paul, S Smith"	Understanding enterprise integration project risks: A focus group study	2007	"Database and Expert Systems Applications, 2007. DEXA'07"	18th International ...		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2976524192753374094	55	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:dhFuZR0502QC	0	0	0	0	7
6	"K Umapathy, S Purao"	Towards a theoretical foundation for Web services-the language-action perspective (LAP) approach	2007	"Services Computing, 2007. SCC 2007. IEEE International Conference on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12665991030727889052	62	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:bEWYMUwI8FkC	0	0	252	255	6
5	"D Zhao, MB Rosson, S Purao"	The Future of Work: What Does Online Community Have to Do with It?	2007	"System Sciences, 2007. HICSS 2007"	40th Annual Hawaii International ...		https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2709903678123360988	69	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:mVmsd5A6BfQC	0	0	0	0	5
3	"R Ocker, H Huang, E Trauth, S Purao"	The Tension Between Expectations of Availability and the Reality of Availability in Hybrid Teams	2007	Virtuality and Virtualization			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5796475807786827006	86	3/8/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:M3NEmzRMIkIC	0	0	119	131	3
0	"JL Zhao, M Tanniru, LJ Zhang, K Umapathy, S Purao"	"Distributed model management aims to support the wide-spread sharing and usage of decision support models. Web services is a promising technology for supporting distributed model management activities such as model creation and delivery, model composition, model execution and model maintenance to fulfill dynamic decision-support and problem solving requests. We propose a web services based framework..."	2007	Information Systems Frontiers				135	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:HV_RJt6Pqn0C	9	1	119	134	0
16	"K Umapathy, S Purao"	Designing enterprise solutions with web services and integration patterns	2006	"Services Computing, 2006. SCC'06. IEEE International Conference on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10164420206272867580	31	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:8k81kl-MbHgC	0	0	111	118	16
11	"CEH Chua, S Purao, VC Storey"	Developing maintainable software: The Readable approach	2006	Decision Support Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6253003299372700523	40	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:HDshCWvjkbEC	42	1	469	491	11
0	"K Umapathy, S Purao"	Designing under the influence of speech acts: a strategy for composing enterprise integration solutions	2006	International Conference on Conceptual Modeling				136	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:rO6llkc54NcC	586	0	0	0	0
0	"JW Bagby, P Mitra, S Purao"	"Standards Development, Disruptive Innovation and the Nature of Participation: Lock-In, Lock-Out, Holdup"	2006					137	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:dfsIfKJdRG4C	0	0	0	0	0
253	"R Cole, S Purao, M Rossi, M Sein"	Being proactive: where action research meets design research	2005				https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1559874708070534502	2	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:u5HHmVD_uO8C	0	0	0	0	253
27	"H Nilsen, S Purao"	Balancing objectivist and constructivist pedagogies for teaching emerging technologies: Evidence from a Scandinavian case study	2005	Journal of Information Systems Education			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16479541397748341236	20	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:UebtZRa9Y70C	16	3	281	281	27
25	"S Purao, VC Storey"	A multi-layered ontology for comparing relationship semantics in conceptual models of databases	2005	Applied Ontology			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8467721228646988585	21	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:Zph67rFs4hoC	1	1	117	139	25
14	"K Smolander, M Rossi, S Purao"	Going Beyond the Blueprint: Unravelling the Compex Reality of Software Architectures	2005	ECIS 2005 proceedings			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14044540666331144671	32	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:4DMP91E08xMC	95	0	0	0	14
3	"P Mitra, S Purao, JW Bagby, K Umapathy, S Paul"	An empirical analysis of development processes for anticipatory standards	2005				https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15779667315983127893	87	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:TFP_iSt0sucC	0	0	0	0	3
0	"P Mitra, S Purao, JW Bagby, K Umapathy, S Paul"	NET Institute	2005					138	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:3YTBxAczQXIC	0	0	0	0	0
0	"VK Tuunainen, M Rossi, S Purao, K Siau"	Minitrack: M-and E-Commerce Systems Development	2005	"System Sciences, 2005. HICSS'05. Proceedings of the 38th Annual Hawaii ..."				139	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:OU6Ihb5iCvQC	0	0	0	0	0
0	JW Bagby	An Empirical Analysis of Development Processes for Anticipatory Standards	2005					140	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:BrmTIyaxlBUC	0	0	0	0	0
0	"CM Beath, M Gallivan, P Pavlou, M Thatcher, S Purao"	Becoming a Great Reviewer for IS Journals	2005	AMCIS 2005 Proceedings				141	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:b0M2c_1WBrUC	406	0	0	0	0
66	"SR Haynes, S Purao, AL Skattebo"	Situating evaluation in scenarios of use	2004	Proceedings of the 2004 ACM conference on Computer supported cooperative ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7032194145082842965	8	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:IjCSPb-OGe4C	0	0	0	0	66
12	"L Kvasny, S Sawyer, S Purao"	The digital divide and information systems research: Stepping up or stepping away	2004	"MISRS/CRITO Symposium on the Digital Divide, Carlson School of Management ..."			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1583550133842194229	38	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:M3ejUd6NZC8C	0	0	0	0	12
8	"X Fan, K Umapathy, J Yen, S Purao"	Team-based agents for proactive failure handling in dynamic composition of Web services	2004	"Web Services, 2004. Proceedings. IEEE International Conference on"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12612179547795163363	48	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:_kc_bZDykSQC	0	0	782	785	8
7	"VC Storey, S Purao"	Understanding relationships: Classifying verb phrase semantics	2004	International Conference on Conceptual Modeling			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17669405641481474609	56	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:k_IJM867U9cC	0	0	336	347	7
5	"X Fan, K Umapathy, J Yen, S Purao"	An agent-based approach for interleaved composition and execution of web services	2004	International Conference on Conceptual Modeling			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8706303866819470848	70	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:qUcmZB5y_30C	0	0	582	595	5
5	"S Purao, DP Truex III"	Supporting Engineering of Information Systems in Emergent Organizations	2004	Information Systems Research			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18068163740233420851	71	3/8/2017	Book chapter			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:4JMBOYKVnBMC	0	0	175	192	5
4	"K Umapathy, S Purao"	Service-oriented computing: An opportunity for the language-action perspective	2004	Proceedings of the 9th international working conference on the language ...			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12270989653379610162	77	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:iH-uZ7U-co4C	0	0	0	0	4
2	"MT Rossi, VK Tuunainen, K Siau, S Purao"	Minitrack: e-commerce systems development methodologies	2004	Proceedings of the 37th Hawaii International Conference on System Sciences			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13227827664320122529	96	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:isC4tDSrTZIC	0	0	0	0	2
1	"VC Storey, A Burton-Jones, V Sugumaran, S Purao"	Making the Web More Semantic: A Methodology for Context-Aware Query Processing	2004	"Working Paper, 2004. 332 Veda C. Storey, Vijayan Sugumaran, and Yi Ding"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17814005253963845180	112	3/8/2017	Working paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:NaGl4SEjCO4C	0	0	0	0	1
0	"S Kumara, N Gautam, D Hall, S Purao, A Garga, B Grimes"	Integration of Diagnostics into Ground Equipment Study. Volume 1	2004	PENNSYLVANIA STATE UNIV STATE COLLEGE PA MARINE CORPS RESEARCH UNIV				142	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:r-XlWH_wwbwC	0	0	0	0	0
0	"S Kumara, N Gautam, D Hall, S Purao, A Garga, B Grimes"	Integration of Diagnostics into Ground Equipment (IDGE) Study	2004	PENNSYLVANIA STATE UNIV STATE COLLEGE PA MARINE CORPS RESEARCH UNIV				143	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:SeFeTyx0c_EC	0	0	0	0	0
0	"MC Reddy, S Purao, M Kelly"	Developing IT Infrastructure for Rural Hospitals: a case study of benefits and challenges	2004	Information Management				144	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:HoB7MX3m0LUC	24	0	131	145	0
0	"S Purao, A Sengupta, VC Storey"	ADAM: An Approach to Heuristically Inducing Domain Models	2004					145	3/8/2017				https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:35N4QoGY0k4C	0	0	0	0	0
0	"M McNeese, S Purao, J Thomas, J Yen"	Where No One Has Gone Before...	2004	Decision Line				146	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:J_g5lzvAfSwC	15	0	0	0	0
120	"S Purao, V Vaishnavi"	Product metrics for object-oriented systems	2003	ACM Computing Surveys (CSUR)			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5450404017530238019	4	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:d1gkVwhDpl0C	35	2	191	221	120
86	"S Purao, VC Storey, T Han"	Improving analysis pattern reuse in conceptual design: Augmenting automated processes with supervised learning	2003	Information Systems Research			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7513855042039565763	5	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:2osOgNQ5qMEC	14	3	269	290	86
47	"A Burton-Jones, VC Storey, V Sugumaran, S Purao"	A heuristic-based methodology for semantic augmentation of user queries on the web	2003	International Conference on Conceptual Modeling			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4750642062120074021	12	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:W7OEmFMy1HYC	0	0	476	489	47
11	"S Purao, D Truex, L Cao"	Now the twain shall meet: combining social sciences and software engineering to support development of emergent systems	2003	AMCIS 2003 Proceedings			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9989464472172789380	41	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:qxL8FJ1GzNcC	359	0	0	0	11
7	"K Umapathy, S Purao, V Sugumaran"	Facilitating conversations among web services as speech-act based discourses	2003	Proceedings of the Workshop on Information Technologies and Systems (WITS)			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15740514667144293583	57	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:Wp0gIr-vW9MC	0	0	0	0	7
5	"CL Giles, S Purao"	The role of search in ubiquitous computing	2003	"Workshop on ubiquitous computing, Cleveland, OH"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3371629039964458543	72	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:Z4TH09HQ3SoC	0	0	0	0	5
1	"C Chua, S Purao, V Storey"	READABLE: An Approach and an Environment for Developing Maintainable Web Software	2003	AMCIS 2003 Proceedings			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12775825587959012128	113	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:EUQCXRtRnyEC	246	0	0	0	1
0	"S Purao, VC Storey, T Han"	Supervised Learning	2003	Information Systems Research				147	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&cstart=100&pagesize=100&citation_for_view=16CnygwAAAAJ:rzkGdFpNPO0C	14	3	0	0	0
174	S Purao	Design research in the technology of information systems: Truth or dare	2002	GSU Department of CIS Working Paper			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6347209061874478546	3	3/8/2017	Working paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:u-x6o8ySG0sC	0	0	45	77	174
77	"L Mathiassen, S Purao"	Educating reflective systems developers	2002	Information Systems Journal			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3558478570935409485	7	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:9yKSN-GCB0IC	12	2	81	102	77
42	"S Purao, M Rossi, A Bush"	Towards an understanding of the use of problem and design spaces during object-oriented system development	2002	Information and Organization			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9341502213227605048	14	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:Y0pCki6q_DkC	12	4	249	281	42
19	"S Joosten, S Purao"	A rigorous approach for mapping workflows to object-oriented is models	2002	Journal of Database Management (JDM)			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11608211994765604738	29	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:hqOjcs7Dif8C	13	4	1	19	19
12	"A Burton-Jones, S Purao, V Storey"	Context-aware query processing on the semantic web	2002	ICIS 2002 Proceedings			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6448629072337493119	39	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:YOwf2qJgpHMC	18	0	0	0	12
8	"S Purao, HK Jain, DL Nazareth"	An approach to distribution of object-oriented applications in loosely coupled networks	2002	Journal of Management Information Systems			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=602126492506684988	49	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:9ZlFYXVOiuMC	18	3	195	234	8
6	"S Purao, HK Jain, DL Nazareth"	ODE: a tool for distributing object-oriented applications	2002	Information & management			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16015847618522065531	63	3/8/2017	Journal article			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:hC7cP41nSMkC	39	8	689	703	6
4	"K Smolander, M Rossi, S Purao"	Software architecture: Metaphors across contexts	2002	"AIS Theory Development Workshop, Barcelona"			https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13941297449587699981	78	3/8/2017	Conference paper			https://scholar.google.com/citations?view_op=view_citation&hl=en&user=16CnygwAAAAJ&pagesize=100&citation_for_view=16CnygwAAAAJ:BqipwSGYUEgC	0	0	0	0	4
